id,title,description,link,image_link,availability,condition
bedjubygg,Chard barley – Beðjubygg,"Barley is a type of grain that also grows comparatively well in Iceland and is sometimes even called "" hrísgrjón norðursins"", i.e. ""rice of the north"", because here it is occasionally served as a side dish instead of rice or potatoes, in addition to soups and groats. The barley grains are then de-husked, meaning the cover leaves are removed from the ears, the grain is polished or ground - and can then be used as barley.
#icelandicrecipes #nordickitchen #iceland #yummyiceland #sidedish",https://yummy-iceland.blogspot.com/2015/08/bejubygg.html,https://islandmarkus.github.io/yummy-pins/pins/bedjubygg.jpg,in stock,new
brunterta,Brúnterta,"We first bought this cake in the supermarket as ""Kryddbiti"", i.e. as a ""spice bite"", during our Iceland holiday and later came across it again in the museum café in Glaumbær as ""Brúnterta"" (quasi ""edge cake""). Then I went looking for corresponding recipes!
#icelandicrecipes #nordickitchen #iceland #yummyiceland #pastries",https://yummy-iceland.blogspot.com/2015/08/brunterta.html,https://islandmarkus.github.io/yummy-pins/pins/brunterta.jpg,in stock,new
sveppasupa,Mushroom soup – Sveppasúpa,#icelandicrecipes #nordickitchen #iceland #yummyiceland #soup,https://yummy-iceland.blogspot.com/2015/08/sveppasupa.html,https://islandmarkus.github.io/yummy-pins/pins/sveppasupa.jpg,in stock,new
steinseljasupa,Parsleysoup – Steinseljasúpa,"Parsley soup
#icelandicrecipes #nordickitchen #iceland #yummyiceland #soup",https://yummy-iceland.blogspot.com/2015/08/steinseljasupa.html,https://islandmarkus.github.io/yummy-pins/pins/steinseljasupa.jpg,in stock,new
horn-med-kanelsmjori,Croissants with cinnamon butter – Horn með kanelsmjöri,"- 32 pieces
#icelandicrecipes #nordickitchen #iceland #yummyiceland #bread #pastries",https://yummy-iceland.blogspot.com/2015/08/horn-me-kanelsmjori.html,https://islandmarkus.github.io/yummy-pins/pins/horn-med-kanelsmjori.jpg,in stock,new
kanelsmjor,Cinnamon butter – Kanelsmjör,#icelandicrecipes #nordickitchen #iceland #yummyiceland #sidedish #icelandicspecialties,https://yummy-iceland.blogspot.com/2015/08/kanelsmjor.html,https://islandmarkus.github.io/yummy-pins/pins/kanelsmjor.jpg,in stock,new
kartofluuppstufur,Potatoes in white sauce – Kartöfluuppstúfur,#icelandicrecipes #nordickitchen #iceland #yummyiceland #sidedish,https://yummy-iceland.blogspot.com/2015/08/kartofluuppstufur.html,https://islandmarkus.github.io/yummy-pins/pins/kartofluuppstufur.jpg,in stock,new
heitt-kartoflusalat,Warm potato salad – Heitt kartöflusalat,#icelandicrecipes #nordickitchen #iceland #yummyiceland #sidedish,https://yummy-iceland.blogspot.com/2015/08/heitt-kartoflusalat.html,https://islandmarkus.github.io/yummy-pins/pins/heitt-kartoflusalat.jpg,in stock,new
skyris-med-plomum,Sky rice with plums – Skyrís með plómum,#icelandicrecipes #nordickitchen #iceland #yummyiceland #dessert,https://yummy-iceland.blogspot.com/2015/07/skyris-me-plomum.html,https://islandmarkus.github.io/yummy-pins/pins/skyris-med-plomum.jpg,in stock,new
oreo-kokur,Oreo cookies – Oreo kökur,#icelandicrecipes #nordickitchen #iceland #yummyiceland #cookies #pastries,https://yummy-iceland.blogspot.com/2015/07/oreo-kokur.html,https://islandmarkus.github.io/yummy-pins/pins/oreo-kokur.jpg,in stock,new
sukkuladi-isterta,Chocolate ice cream cake – Súkkulaði ísterta,#icelandicrecipes #nordickitchen #iceland #yummyiceland #pastries,https://yummy-iceland.blogspot.com/2015/07/sukkulai-isterta.html,https://islandmarkus.github.io/yummy-pins/pins/sukkuladi-isterta.jpg,in stock,new
sukkuladiskonsur,Chocolate skonsur – Súkkulaðiskonsur,#icelandicrecipes #nordickitchen #iceland #yummyiceland #bread #pastries,https://yummy-iceland.blogspot.com/2015/07/sukkulaiskonsur.html,https://islandmarkus.github.io/yummy-pins/pins/sukkuladiskonsur.jpg,in stock,new
vofflur-med-skinku-og-osti,Waffles withham and cheese – Vöfflur með skinku og osti,"Waffles with ham and cheese
#icelandicrecipes #nordickitchen #iceland #yummyiceland #sidedish",https://yummy-iceland.blogspot.com/2015/07/vofflur-me-skinku-og-osti.html,https://islandmarkus.github.io/yummy-pins/pins/vofflur-med-skinku-og-osti.jpg,in stock,new
lambalaeri-med-jurtum,Leg of lamb with herbs – Lambalæri með jurtum,#icelandicrecipes #nordickitchen #iceland #yummyiceland #meat,https://yummy-iceland.blogspot.com/2015/07/lambalri-me-jurtum.html,https://islandmarkus.github.io/yummy-pins/pins/lambalaeri-med-jurtum.jpg,in stock,new
heimatilbuid-smjor,Homemade butter – Heimatilbúið smjör,#icelandicrecipes #nordickitchen #iceland #yummyiceland #sidedish,https://yummy-iceland.blogspot.com/2015/07/heimatilbui-smjor.html,https://islandmarkus.github.io/yummy-pins/pins/heimatilbuid-smjor.jpg,in stock,new
rifsberjabaka,Currant crumble – Rifs­berja­baka,"Icelandic currants probably originally come from Norway and have been grown in Iceland since the end of the 19th century. They thrive well in gardens and are quite productive, with a harvest of up to 6-8 kg per bush per year. A special variety of red currants has been grown in Iceland since around 1830. It is a traditional, old variety of these berries that can now be found in this form or at least in this quantity almost only in Iceland.
#icelandicrecipes #nordickitchen #iceland #yummyiceland #dessert",https://yummy-iceland.blogspot.com/2015/07/rifsberjabaka.html,https://islandmarkus.github.io/yummy-pins/pins/rifsberjabaka.jpg,in stock,new
afasupa,Buttermilk soup – Áfasúpa,#icelandicrecipes #nordickitchen #iceland #yummyiceland #dessert #icelandicspecialties,https://yummy-iceland.blogspot.com/2015/07/afasupa.html,https://islandmarkus.github.io/yummy-pins/pins/afasupa.jpg,in stock,new
skyrterta-med-lakkris,Skyr cake with licorice – Skyrterta með lakkrís,"The original Icelandic recipe uses 200 g of mixed licorice chocolate for this recipe. Since it's difficult to get ready-made, good licorice chocolate here, you can also use chopped licorice wheels and Toblerone to achieve the desired ""crunchiness"".
#icelandicrecipes #nordickitchen #iceland #yummyiceland #dessert #pastries",https://yummy-iceland.blogspot.com/2015/07/skyrterta-me-lakkris.html,https://islandmarkus.github.io/yummy-pins/pins/skyrterta-med-lakkris.jpg,in stock,new
iskold-jardaberjasupa,Ice cold strawberry soup with frozen skyr – Ísköld jarðaberjasúpa,#icelandicrecipes #nordickitchen #iceland #yummyiceland #dessert #soup,https://yummy-iceland.blogspot.com/2015/06/iskold-jaraberjasupa.html,https://islandmarkus.github.io/yummy-pins/pins/iskold-jardaberjasupa.jpg,in stock,new
berja-tryffle-med-sukkuladimondlukaka,Berry trifle (layered dessert) with chocolate almond cake – Berja Tryffle með Súkkulaði­möndlukaka,#icelandicrecipes #nordickitchen #iceland #yummyiceland #dessert,https://yummy-iceland.blogspot.com/2015/06/berja-tryffle-me-sukkulaimondlukaka.html,https://islandmarkus.github.io/yummy-pins/pins/berja-tryffle-med-sukkuladimondlukaka.jpg,in stock,new
eftirrettir-jardarber-og-oreo,"Layered dessert “Strawberries and Oreo” – Eftirréttir ""Jarðarber og Oreo""",#icelandicrecipes #nordickitchen #iceland #yummyiceland #dessert,https://yummy-iceland.blogspot.com/2015/06/eftirrettir-jararber-og-oreo.html,https://islandmarkus.github.io/yummy-pins/pins/eftirrettir-jardarber-og-oreo.jpg,in stock,new
bokud-skyrkaka,Baked skyr cake – Bökuð skyrkaka,#icelandicrecipes #nordickitchen #iceland #yummyiceland #pastries #skyr,https://yummy-iceland.blogspot.com/2015/06/boku-skyrkaka.html,https://islandmarkus.github.io/yummy-pins/pins/bokud-skyrkaka.jpg,in stock,new
skyrbraud,Skyr bread – Skyrbrauð,#icelandicrecipes #nordickitchen #iceland #yummyiceland #bread #skyr,https://yummy-iceland.blogspot.com/2015/06/skyrbrau.html,https://islandmarkus.github.io/yummy-pins/pins/skyrbraud.jpg,in stock,new
vinarbraud,"""Viennese bread"" – Vínarbrauð",#icelandicrecipes #nordickitchen #iceland #yummyiceland #pastries,https://yummy-iceland.blogspot.com/2015/06/vinarbrau.html,https://islandmarkus.github.io/yummy-pins/pins/vinarbraud.jpg,in stock,new
spinatsupa-med-eggi,Spinach soup with egg – Spínatsúpa með eggi,#icelandicrecipes #nordickitchen #iceland #yummyiceland #soup,https://yummy-iceland.blogspot.com/2015/06/spinatsupa-me-eggi.html,https://islandmarkus.github.io/yummy-pins/pins/spinatsupa-med-eggi.jpg,in stock,new
jolais-a-barnalandi,Christmas ice cream for toddlers - – Jólaís á barnalandi,"Toblerone ice cream
#icelandicrecipes #nordickitchen #iceland #yummyiceland #dessert",https://yummy-iceland.blogspot.com/2015/06/jolais-barnalandi.html,https://islandmarkus.github.io/yummy-pins/pins/jolais-a-barnalandi.jpg,in stock,new
hindberja-mintu-is,Raspberry peppermint ice cream – Hindberja-mintu-ís,#icelandicrecipes #nordickitchen #iceland #yummyiceland #dessert,https://yummy-iceland.blogspot.com/2015/06/hindberja-mintu-is.html,https://islandmarkus.github.io/yummy-pins/pins/hindberja-mintu-is.jpg,in stock,new
rugbraudsis-med-rjoma-og-rabarbarasosu,Rye bread ice cream with cream and rhubarb sauce – Rúgbrauðsís með rjóma og rabarbarasósu,"My sister was particularly fond of this dish during our last visit to Kaffí Loki in Reykjavík - it's really one of the beautiful things in life to sit outside the café in the sun and enjoy this ice cream with a view of the Hallgrímskirkja!   I've already had the recipe for rye bread ice cream, but with the rhubarb syrup and whipping cream, this is basically the ""posh version for guests"".
#icelandicrecipes #nordickitchen #iceland #yummyiceland #dessert",https://yummy-iceland.blogspot.com/2015/06/rugbrausis-me-rjoma-og-rabarbarasosu.html,https://islandmarkus.github.io/yummy-pins/pins/rugbraudsis-med-rjoma-og-rabarbarasosu.jpg,in stock,new
steikt-ysa-med-gradaostasosa,Breaded haddock with blue cheese sauce – Steikt ýsa með gráðaostasósa,#icelandicrecipes #nordickitchen #iceland #yummyiceland #fish,https://yummy-iceland.blogspot.com/2015/06/steikt-ysa-me-graaostasosa.html,https://islandmarkus.github.io/yummy-pins/pins/steikt-ysa-med-gradaostasosa.jpg,in stock,new
olostur,Beer cheese – Ölostur,#icelandicrecipes #nordickitchen #iceland #yummyiceland #icelandicspecialties,https://yummy-iceland.blogspot.com/2015/05/olostur.html,https://islandmarkus.github.io/yummy-pins/pins/olostur.jpg,in stock,new
rabarbaragrautur,Rhubarb porridge – Rabarbaragrautur,#icelandicrecipes #nordickitchen #iceland #yummyiceland #dessert,https://yummy-iceland.blogspot.com/2015/05/rabarbaragrautur.html,https://islandmarkus.github.io/yummy-pins/pins/rabarbaragrautur.jpg,in stock,new
my-special-iceland-cake,My special Iceland cake – My special Iceland cake,"- flag shape 25 x 35 cm   Djöflakaka með súkkulaði ganache cream Here I use a basic recipe for a classic Icelandic Djöflakaka and decorate the whole thing with a blue ganache cream and white and red fondant.
#icelandicrecipes #nordickitchen #iceland #yummyiceland #pastries",https://yummy-iceland.blogspot.com/2015/05/my-special-iceland-cake.html,https://islandmarkus.github.io/yummy-pins/pins/my-special-iceland-cake.jpg,in stock,new
piparkokur,Gingerbread – Piparkökur,"Here's a new recipe for very fiery Icelandic gingerbread!
#icelandicrecipes #nordickitchen #iceland #yummyiceland #cookies #pastries",https://yummy-iceland.blogspot.com/2015/05/piparkokur.html,https://islandmarkus.github.io/yummy-pins/pins/piparkokur.jpg,in stock,new
ostakaka,Cheesecake – Ostakaka,#icelandicrecipes #nordickitchen #iceland #yummyiceland #pastries,https://yummy-iceland.blogspot.com/2015/05/ostakaka.html,https://islandmarkus.github.io/yummy-pins/pins/ostakaka.jpg,in stock,new
bananakaka-med-sukkuladikremi,Banana cake with chocolate cream – Bananakaka með súkkulaðikremi,#icelandicrecipes #nordickitchen #iceland #yummyiceland #pastries,https://yummy-iceland.blogspot.com/2015/05/bananakaka-me-sukkulaikremi.html,https://islandmarkus.github.io/yummy-pins/pins/bananakaka-med-sukkuladikremi.jpg,in stock,new
oreokulur,Oreo balls – Oreokúlur,#icelandicrecipes #nordickitchen #iceland #yummyiceland #dessert,https://yummy-iceland.blogspot.com/2015/05/oreokulur.html,https://islandmarkus.github.io/yummy-pins/pins/oreokulur.jpg,in stock,new
fylltar-kartoflubollur-med-beikoni,Filled potato dumplings with two types of bacon – Fylltar kartöflubollur með beikoni,#icelandicrecipes #nordickitchen #iceland #yummyiceland #sidedish,https://yummy-iceland.blogspot.com/2015/05/fylltar-kartoflubollur-me-beikoni.html,https://islandmarkus.github.io/yummy-pins/pins/fylltar-kartoflubollur-med-beikoni.jpg,in stock,new
klettasalati-med-epplasosu,Arugula salad with apple dressing – Klettasalati með epplasósu,#icelandicrecipes #nordickitchen #iceland #yummyiceland #sidedish,https://yummy-iceland.blogspot.com/2015/05/klettasalati-me-epplasosu.html,https://islandmarkus.github.io/yummy-pins/pins/klettasalati-med-epplasosu.jpg,in stock,new
kryddbraud,Spice bread – Kryddbrauð,#icelandicrecipes #nordickitchen #iceland #yummyiceland #bread,https://yummy-iceland.blogspot.com/2015/05/kryddbrau.html,https://islandmarkus.github.io/yummy-pins/pins/kryddbraud.jpg,in stock,new
smjorsteiktur-aspas,Green asparagus fried in butter – Smjörsteiktur aspas,#icelandicrecipes #nordickitchen #iceland #yummyiceland #sidedish,https://yummy-iceland.blogspot.com/2015/05/smjorsteiktur-aspas.html,https://islandmarkus.github.io/yummy-pins/pins/smjorsteiktur-aspas.jpg,in stock,new
ommusnudar,Cinnamon rolls according to grandmother's recipe – Ömmusnuðar,#icelandicrecipes #nordickitchen #iceland #yummyiceland #pastries,https://yummy-iceland.blogspot.com/2015/05/ommusnuar.html,https://islandmarkus.github.io/yummy-pins/pins/ommusnudar.jpg,in stock,new
ristud-blomkalssupa,Roasted Cauliflower Soup – Ristuð Blómkálssúpa,#icelandicrecipes #nordickitchen #iceland #yummyiceland #soup,https://yummy-iceland.blogspot.com/2015/05/ristu-blomkalssupa.html,https://islandmarkus.github.io/yummy-pins/pins/ristud-blomkalssupa.jpg,in stock,new
fagurfifill-sirop,Daisy syrup – Fagurfífill síróp,#icelandicrecipes #nordickitchen #iceland #yummyiceland #icelandicspecialties,https://yummy-iceland.blogspot.com/2015/05/fagurfifill-sirop.html,https://islandmarkus.github.io/yummy-pins/pins/fagurfifill-sirop.jpg,in stock,new
vofflur,Waffles – Vöfflur,#icelandicrecipes #nordickitchen #iceland #yummyiceland #pastries,https://yummy-iceland.blogspot.com/2015/05/vofflur.html,https://islandmarkus.github.io/yummy-pins/pins/vofflur.jpg,in stock,new
tunfifill-sirop,Dandelion syrup – Túnfífill síróp,#icelandicrecipes #nordickitchen #iceland #yummyiceland #icelandicspecialties,https://yummy-iceland.blogspot.com/2015/05/tunfifill-sirop.html,https://islandmarkus.github.io/yummy-pins/pins/tunfifill-sirop.jpg,in stock,new
rugbraudsterta-med-blaberjum,Rye bread cake with blueberries – Rúgbrauðsterta með bláberjum,#icelandicrecipes #nordickitchen #iceland #yummyiceland #pastries,https://yummy-iceland.blogspot.com/2015/04/rugbrausterta-me-blaberjum.html,https://islandmarkus.github.io/yummy-pins/pins/rugbraudsterta-med-blaberjum.jpg,in stock,new
rabarbarasorbet,Rhubarb sorbet – Rabarbarasorbet,#icelandicrecipes #nordickitchen #iceland #yummyiceland #dessert,https://yummy-iceland.blogspot.com/2015/04/rabarbarasorbet.html,https://islandmarkus.github.io/yummy-pins/pins/rabarbarasorbet.jpg,in stock,new
blaberjasulta,Blueberry jam – Bláberjasulta,#icelandicrecipes #nordickitchen #iceland #yummyiceland #icelandicspecialties,https://yummy-iceland.blogspot.com/2015/04/blaberjasulta.html,https://islandmarkus.github.io/yummy-pins/pins/blaberjasulta.jpg,in stock,new
lax-med-brennivinssosa,Salmon with Brennivín sauce – Lax með brennivínssósa,#icelandicrecipes #nordickitchen #iceland #yummyiceland #fish,https://yummy-iceland.blogspot.com/2015/04/lax-me-brennivinssosa.html,https://islandmarkus.github.io/yummy-pins/pins/lax-med-brennivinssosa.jpg,in stock,new
graent-pesto,Green pesto – Grænt pestó,#icelandicrecipes #nordickitchen #iceland #yummyiceland #sidedish,https://yummy-iceland.blogspot.com/2015/04/grnt-pesto.html,https://islandmarkus.github.io/yummy-pins/pins/graent-pesto.jpg,in stock,new
rabarbarabaka-med-jardaberjum,Rhubarb crumble with strawberries – Rabarbarabaka með jarðaberjum,#icelandicrecipes #nordickitchen #iceland #yummyiceland #dessert,https://yummy-iceland.blogspot.com/2015/04/rabarbarabaka-me-jaraberjum.html,https://islandmarkus.github.io/yummy-pins/pins/rabarbarabaka-med-jardaberjum.jpg,in stock,new
kalsupa,Cabbage soup – Kálsúpa,#icelandicrecipes #nordickitchen #iceland #yummyiceland #soup,https://yummy-iceland.blogspot.com/2015/04/kalsupa.html,https://islandmarkus.github.io/yummy-pins/pins/kalsupa.jpg,in stock,new
rababaramauk-med-tomotum,Rhubarb and tomato sauce – Rababaramauk með tómötum,#icelandicrecipes #nordickitchen #iceland #yummyiceland #sidedish,https://yummy-iceland.blogspot.com/2015/04/rababaramauk-me-tomotum.html,https://islandmarkus.github.io/yummy-pins/pins/rababaramauk-med-tomotum.jpg,in stock,new
rabarbaraterta-med-mondlumarengs,Rhubarb cake with almond meringue – Rabarbaraterta með möndlumarengs,#icelandicrecipes #nordickitchen #iceland #yummyiceland #pastries,https://yummy-iceland.blogspot.com/2015/04/rabarbaraterta-me-mondlumarengs.html,https://islandmarkus.github.io/yummy-pins/pins/rabarbaraterta-med-mondlumarengs.jpg,in stock,new
rabarbara-is,Rhubarb ice cream – Rabarbara ís,#icelandicrecipes #nordickitchen #iceland #yummyiceland #dessert,https://yummy-iceland.blogspot.com/2015/04/rabarbara-is.html,https://islandmarkus.github.io/yummy-pins/pins/rabarbara-is.jpg,in stock,new
rabarbarasirop,Rhubarb syrup – Rabarbarasíróp,#icelandicrecipes #nordickitchen #iceland #yummyiceland #dessert,https://yummy-iceland.blogspot.com/2015/04/rabarbarasirop.html,https://islandmarkus.github.io/yummy-pins/pins/rabarbarasirop.jpg,in stock,new
hrefnuhakk,Walhack from the minke whale – Hrefnuhakk,"Whale watching off Reykjavík Walhack from the minke whale
#icelandicrecipes #nordickitchen #iceland #yummyiceland #icelandicspecialties",https://yummy-iceland.blogspot.com/2015/03/hrefnuhakk.html,https://islandmarkus.github.io/yummy-pins/pins/hrefnuhakk.jpg,in stock,new
lummur,Icelandic pancakes – Lummur,#icelandicrecipes #nordickitchen #iceland #yummyiceland #pastries,https://yummy-iceland.blogspot.com/2015/03/lummur.html,https://islandmarkus.github.io/yummy-pins/pins/lummur.jpg,in stock,new
hafragrautur-med-blaberjum,Porridge with blueberries – Hafragrautur með bláberjum,"A breakfast classic from Iceland that doesn't contain any animal products at all, so it's also suitable for vegetarians and vegans - a classic from the ""always vegan"" series, so to speak. The consumption of ""grautur"", i.e. porridge, is even occasionally reported in the Icelandic sagas, although unfortunately it is not known how the porridge were cooked back then, and whether, for example, instead of the cereal flakes, there might have been some fjallagrös, i.e. dried, crushed food Icelandic moss was used.
#icelandicrecipes #nordickitchen #iceland #yummyiceland #dessert",https://yummy-iceland.blogspot.com/2015/03/hafragrautur-me-blaberjum.html,https://islandmarkus.github.io/yummy-pins/pins/hafragrautur-med-blaberjum.jpg,in stock,new
grillad-lambainnralaeri,Grilled lamb – Grillað lambainnralæri,#icelandicrecipes #nordickitchen #iceland #yummyiceland #meat,https://yummy-iceland.blogspot.com/2015/03/grilla-lambainnralri.html,https://islandmarkus.github.io/yummy-pins/pins/grillad-lambainnralaeri.jpg,in stock,new
kartoflumus-med-bjarnarlaukur,Mashed potatoes with wild garlic – Kartöflumús með bjarnarlaukur,#icelandicrecipes #nordickitchen #iceland #yummyiceland #sidedish,https://yummy-iceland.blogspot.com/2015/03/kartoflumus-me-bjarnarlaukur.html,https://islandmarkus.github.io/yummy-pins/pins/kartoflumus-med-bjarnarlaukur.jpg,in stock,new
vanilluis-med-karamellusosu,Vanilla ice cream with caramel sauce – Vanilluís með karamellusósu,"After getting an ice cream maker for my birthday, I'm still happily trying out the corresponding recipes - and Daim chocolate is now really widespread and popular in Iceland!  However, I had to make do a bit here, as I couldn't get real Daim chocolate at short notice...
#icelandicrecipes #nordickitchen #iceland #yummyiceland #dessert",https://yummy-iceland.blogspot.com/2015/03/vanilluis-me-karamellusosu.html,https://islandmarkus.github.io/yummy-pins/pins/vanilluis-med-karamellusosu.jpg,in stock,new
pottrettur,Vegetable stew – Pottréttur,#icelandicrecipes #nordickitchen #iceland #yummyiceland #sidedish,https://yummy-iceland.blogspot.com/2015/03/pottrettur.html,https://islandmarkus.github.io/yummy-pins/pins/pottrettur.jpg,in stock,new
pippur-med-bananasplitti,Chocolate banana cookies – Pippur með bananasplitti,"Traditionally in Iceland you would use Pipp chocolate for this recipe, but since I don't have any on hand here at the moment (except Pipp with licorice, but that doesn't quite fit this time), normal chocolate will also work. And traditionally you would also use banana skyr with chocolate chips instead of banana puree, yoghurt and quark - but you can make do with that too.
#icelandicrecipes #nordickitchen #iceland #yummyiceland #cookies #pastries",https://yummy-iceland.blogspot.com/2015/03/pippur-me-bananasplitti.html,https://islandmarkus.github.io/yummy-pins/pins/pippur-med-bananasplitti.jpg,in stock,new
timian-salt,Thyme salt – Tímían salt,"A simple, fresh herbal salt - with typical Icelandic
#icelandicrecipes #nordickitchen #iceland #yummyiceland #spices",https://yummy-iceland.blogspot.com/2015/03/timian-salt.html,https://islandmarkus.github.io/yummy-pins/pins/timian-salt.jpg,in stock,new
ponnukokuterta,Pancake cake – Pönnukökuterta,"Not only does Petterson's little cat Findus love pancake cake for his birthday in the magical picture books by Swedish children's book author Sven Nordqvist , pancake cake is also a popular coffee specialty in Iceland. A pancake cake is also easy to prepare!
#icelandicrecipes #nordickitchen #iceland #yummyiceland #pastries",https://yummy-iceland.blogspot.com/2015/02/ponnukokuterta.html,https://islandmarkus.github.io/yummy-pins/pins/ponnukokuterta.jpg,in stock,new
dessert-kokur,Dessert kökur,"As part of the theme week ""Around Liquorice"" I wrote a guest article about licorice in Iceland for Becky from ""Becky's Diner "" for her culinary trip around the world and presented this recipe for ""Desert kökur"", i.e. for a dessert cake - with Lakkrískurl in it.   A sweet, sticky, delicious dessert cake is made from margarine, sugar, various muesli, dried blueberries and dates, chocolate, a fresh orange and of course a cup full of Lakkrískurl (not baked). You can find the exact recipe here . [Translated from here.]
#icelandicrecipes #nordickitchen #iceland #yummyiceland #dessert",https://yummy-iceland.blogspot.com/2015/02/dessert-kokur.html,https://islandmarkus.github.io/yummy-pins/pins/dessert-kokur.jpg,in stock,new
fjallabraud,Moss bread – Fjallabrauð,"Despite the name, Icelandic moss (fjallagrös) is not a moss, but a type of lichen. It is collected at the end of summer and then slowly dried in a darkened place. Due to the bitter substances and vitamins contained in Icelandic moss, it has a slightly antibacterial effect, relieves inflammation of the mucous membranes and is said to have a strengthening and appetite-increasing effect. With moss bread, however, the appetite-increasing effect is more likely achieved through the delicious taste.
#icelandicrecipes #nordickitchen #iceland #yummyiceland #bread",https://yummy-iceland.blogspot.com/2015/02/fjallabrau.html,https://islandmarkus.github.io/yummy-pins/pins/fjallabraud.jpg,in stock,new
steikt-fiflablod,Fried dandelions – Steikt fíflablöð,"Only young dandelions are suitable for this dish; older plants tend to taste too bitter.
#icelandicrecipes #nordickitchen #iceland #yummyiceland #sidedish",https://yummy-iceland.blogspot.com/2015/02/steikt-fiflablo.html,https://islandmarkus.github.io/yummy-pins/pins/steikt-fiflablod.jpg,in stock,new
lakkristrufflur,Liquoricetruffles – Lakkrístrufflur,"Liquorice truffles
#icelandicrecipes #nordickitchen #iceland #yummyiceland #icelandicspecialties",https://yummy-iceland.blogspot.com/2015/02/lakkristrufflur.html,https://islandmarkus.github.io/yummy-pins/pins/lakkristrufflur.jpg,in stock,new
lakkristerta,Liquorice tarts – Lakkrísterta,"""Lakkrísduft"", i.e. licorice powder, is an achievement in young, modern Icelandic cuisine. So you can easily get the good, familiar, beloved licorice taste in tarts, truffles, desserts or even in gravy if you like. In Iceland you can now easily get ""Lakkrísduft"" in the supermarket, but elsewhere you might have to make do with powdered licorice root, licorice syrup and a very, very small bit of aniseed oil if necessary.
#icelandicrecipes #nordickitchen #iceland #yummyiceland #dessert",https://yummy-iceland.blogspot.com/2015/02/lakkristerta.html,https://islandmarkus.github.io/yummy-pins/pins/lakkristerta.jpg,in stock,new
blaberjasalt-iii,Blueberry salt the third - dark purple and aromatic! – Bláberjasalt III,#icelandicrecipes #nordickitchen #iceland #yummyiceland #spices,https://yummy-iceland.blogspot.com/2015/02/blaberjasalt-iii.html,https://islandmarkus.github.io/yummy-pins/pins/blaberjasalt-iii.jpg,in stock,new
lakkrisis,Liquorice ice cream – Lakkrísís,#icelandicrecipes #nordickitchen #iceland #yummyiceland #dessert,https://yummy-iceland.blogspot.com/2015/02/lakkrisis.html,https://islandmarkus.github.io/yummy-pins/pins/lakkrisis.jpg,in stock,new
vatnsdeigsbollur,Choux pastry doughnuts – Vatnsdeigsbollur,"In Iceland, Carnival Monday is now called “bolludagur”, or “doughnut day”. The custom of traditionally baking such ""balls"" on Shrove Monday and eating large quantities of them was probably introduced to Iceland by Danish bakers at the end of the 19th century.
#icelandicrecipes #nordickitchen #iceland #yummyiceland #pastries",https://yummy-iceland.blogspot.com/2015/02/vatnsdeigsbollur.html,https://islandmarkus.github.io/yummy-pins/pins/vatnsdeigsbollur.jpg,in stock,new
mysuostasupa,Whey cheesesoup for 2 people – Mysuostasúpa,"Whey cheese soup for 2 people Whey cheese is a solid, brown cheese that is made from whey (which is produced, for example, when making skyr). In Norwegian this cheese is called ""mysost"", in Swedish ""mesost"" - in Icelandic the solid whey cheese that is cut with a cheese slicer is called ""mysuostur"". There is also “mysingur”, a popular spread. With ""mysingur"" the whey isn't cooked off quite as much and the cheese has roughly the color and consistency of peanut butter - but it smells and tastes very different, very intense and spicy! The whey cheese soup can be cooked with both solid and soft Icelandic whey cheese, but with solid cheese you should increase the water content by 50% - otherwise the soup will be correspondingly thick, but it also tastes great!
#icelandicrecipes #nordickitchen #iceland #yummyiceland #soup #icelandicspecialties",https://yummy-iceland.blogspot.com/2015/02/mysuostasupa.html,https://islandmarkus.github.io/yummy-pins/pins/mysuostasupa.jpg,in stock,new
mysingur,Creamy whey cheese – Mysingur,"A nice way to reuse the whey produced during Skyr production. Even if it's frustrating when 5 liters of milk and sour cream end up turning into just 200 g of cheese!
#icelandicrecipes #nordickitchen #iceland #yummyiceland #icelandicspecialties",https://yummy-iceland.blogspot.com/2015/01/mysingur.html,https://islandmarkus.github.io/yummy-pins/pins/mysingur.jpg,in stock,new
anis-kerfils-lakkris-salt,Aniseed chervil licorice salt – Anís kerfils lakkris salt,#icelandicrecipes #nordickitchen #iceland #yummyiceland #spices,https://yummy-iceland.blogspot.com/2015/01/anis-kerfils-lakkris-salt.html,https://islandmarkus.github.io/yummy-pins/pins/anis-kerfils-lakkris-salt.jpg,in stock,new
raudkal,Red cabbage – Rauðkál,#icelandicrecipes #nordickitchen #iceland #yummyiceland #sidedish,https://yummy-iceland.blogspot.com/2015/01/raukal.html,https://islandmarkus.github.io/yummy-pins/pins/raudkal.jpg,in stock,new
rabarbara-skyr-is,Rhubarb Skyr Ice Cream – Rabarbara skyr ís,#icelandicrecipes #nordickitchen #iceland #yummyiceland #dessert,https://yummy-iceland.blogspot.com/2015/01/rabarbara-skyr-is.html,https://islandmarkus.github.io/yummy-pins/pins/rabarbara-skyr-is.jpg,in stock,new
